Patient,Slice,Feature_494,Feature_435,Feature_305,Feature_74,Feature_213,Feature_398,Feature_39,Feature_472,Feature_355,Feature_249,Feature_319,Feature_308,Feature_176,Feature_493,Feature_32,Feature_474,Feature_137,Feature_29,Feature_117,Feature_452,Feature_349,wavelet-LH_firstorder_Uniformity,wavelet-LH_glcm_Correlation,wavelet-HL_gldm_DependenceVariance,wavelet-LH_gldm_DependenceVariance,original_shape2D_MinorAxisLength,original_firstorder_10Percentile
76.0,192.0,462.4722,72.40952,190.14941,0.0,370.49133,845.7262,573.815,478.89185,193.29567,113.65983,95.05122,155.45128,109.8685,31.409567,107.011986,384.0909,12.56023,593.2424,337.96036,264.51718,0.0,0.2495988820454427,0.5189331154637722,3.583458413125615,3.3822265928264583,19.016225008102627,29.0
76.0,188.0,376.03442,28.689465,258.21936,0.0,586.201,763.44476,481.1191,378.5997,198.78743,125.42642,122.70512,229.08794,127.12865,97.07473,31.39842,130.69675,82.821625,875.43646,381.59735,100.14446,0.0,0.1770802331891949,0.5329521387638427,2.827436494459131,3.7430367115421648,22.86141738051542,20.8
76.0,189.0,433.55405,47.60463,245.092,0.0,448.8556,796.3926,568.2064,414.81552,184.69505,120.588776,127.96725,194.0247,153.09471,55.424946,66.42864,189.32678,16.967669,811.8578,377.8059,126.352356,0.0,0.2081426049461794,0.5207087361002154,2.6794357043540757,4.362886469090284,22.025715586377896,16.0
76.0,190.0,518.6736,58.603046,183.85379,0.05269916,262.72836,850.3455,627.5794,420.4332,210.07396,127.81427,113.13302,152.268,142.09163,31.99971,62.554047,276.0774,0.0,775.6848,353.95694,162.57385,0.0,0.2327767275782398,0.535671277060689,4.647237975215291,4.234247006931317,20.389328197052983,22.0
76.0,191.0,535.7116,66.78999,178.22203,14.92163,475.2622,866.9609,643.6658,473.32526,215.77518,137.55873,85.94999,128.77985,86.78542,30.767523,65.43371,316.60364,0.0,670.805,329.9805,222.50618,0.0,0.2461484296276511,0.5053385032931021,4.373222935813231,3.847491167793709,19.548300762066543,32.6
78.0,202.0,1186.6888,446.5503,1278.2289,1577.1384,433.53403,1989.5471,760.1776,401.0339,462.41928,150.59805,202.61914,558.8548,130.27278,615.5573,0.0,335.998,642.4743,1050.7649,164.63397,6.5897455,357.51996,0.1555864949530108,0.5516404941096454,2.2143281259597467,2.369382281280072,25.546965753012657,27.0
78.0,200.0,1203.0352,444.4692,1291.6543,1261.6576,462.5831,2011.9033,730.39026,463.45895,317.3157,180.80385,213.74046,238.45692,249.94383,617.04236,0.0,333.01788,572.11426,834.543,260.98254,0.0,341.53183,0.1699368452615205,0.5252386956689261,2.7591312006896427,2.964281029216094,27.846626528104363,31.0
78.0,201.0,1199.1107,447.33014,1182.675,1309.045,502.01685,1981.4192,712.83966,421.41727,353.79105,169.93782,202.85864,342.7682,156.06834,617.25037,0.0,338.14328,606.70306,934.831,259.3162,0.0,327.16443,0.1569029815783063,0.52877606596315,2.0508611157961805,2.64764528400892,26.74387250185605,21.0
78.0,198.0,1288.1292,415.0243,1305.2773,1375.2238,485.66525,2046.0454,713.7941,521.3396,346.44952,207.86436,208.27365,138.22975,304.11542,588.45605,0.0,337.56668,388.20648,695.1064,145.11166,0.0,369.99222,0.1363626153949821,0.4776335903105584,4.149412636733227,2.188135935850497,28.64103672411977,38.2
78.0,199.0,1254.9525,419.813,1392.5056,1366.9196,454.99216,1990.295,713.3099,496.94473,259.87656,180.33495,211.9851,188.36266,302.6603,592.468,0.0,342.55103,459.19284,787.8543,196.78894,0.0,331.79465,0.1539462809917355,0.5096973931858932,3.531487603305785,2.809896694214876,28.24708737304532,34.0
79.0,190.0,1356.5723,736.33167,928.6486,1079.974,997.1702,1075.3066,403.27988,850.8127,177.4802,973.98016,454.07678,288.07376,142.4687,383.14865,385.64383,399.6042,0.0,0.0,424.45227,938.7468,0.0,0.1513279121935587,0.6195034727894975,4.376972840890883,4.276668402499599,32.49882955664479,28.0
79.0,187.0,1319.3022,660.92834,1278.6315,926.77545,815.7357,1960.2571,570.7848,886.95135,30.841137,715.2392,529.97815,376.3494,327.05133,642.99146,170.84863,396.451,0.0,242.55956,935.6772,861.46735,133.54832,0.1328580801379274,0.5914113120823867,3.8819908852596,2.9393890358322863,28.761980941312128,64.0
79.0,188.0,1317.9624,662.8044,1074.5636,1134.5068,775.1349,1696.8977,316.72055,862.68164,0.0,751.4514,543.3544,349.59067,344.4508,737.83484,324.82748,377.70917,0.0,151.18573,711.556,809.867,87.936935,0.1328389186330887,0.5957386134819146,4.165827219247802,3.5225751867274773,29.994981753830345,57.0
79.0,189.0,1365.3829,733.93427,910.47675,1015.0557,917.3911,1448.0034,365.02625,821.9306,0.0,909.1861,488.70517,261.09927,303.1968,675.89,406.51523,372.8651,0.0,0.0,580.3475,845.9072,0.0,0.1549306319864034,0.6004096807070656,4.58332522230458,3.7877605823968215,31.265402724438683,40.0
79.0,186.0,1608.2328,629.2431,1267.9622,850.72424,936.43884,2374.2034,659.29175,886.9807,86.43414,673.47144,448.4922,369.91583,280.04282,658.752,71.10643,370.57907,0.0,270.45615,968.36273,830.96436,121.75341,0.1628075078909958,0.6202666986309194,3.3536852757631976,2.7956739788173657,28.239804244907955,61.0
81.0,235.0,1798.5957,545.988,1966.513,1683.6752,706.192,2133.5298,267.18564,532.4074,82.80454,208.06325,254.02405,339.48813,233.00374,488.93854,0.0,488.37067,702.3222,367.2252,108.80407,0.0,420.15952,0.112273335315101,0.6670840010552852,2.983278834720571,3.200338139120095,23.075685821419327,65.30000000000001
81.0,234.0,1914.1185,548.219,2072.2341,1678.4778,961.31885,2202.3552,265.47244,515.3639,273.7587,130.50691,311.2366,331.76746,258.68884,536.506,0.0,468.0238,646.3079,395.67368,121.453156,0.0,497.72827,0.0987645861069778,0.6811120627601476,2.166731928890281,2.444709844153809,23.075195607291967,62.0
81.0,233.0,1922.9865,559.1667,2087.1938,1599.6298,1063.3434,2193.5598,269.16132,565.2625,352.77066,94.703186,244.11475,296.0858,194.64008,544.8529,0.0,481.5587,664.7791,486.1522,70.91318,0.0,548.007,0.1189029756412376,0.653630062655312,2.4180618596290984,2.1416509768573087,23.24520305745133,48.0
81.0,231.0,1792.0426,547.0356,1907.5911,1851.9816,1037.931,2292.046,281.15985,530.41455,274.20706,134.67859,278.3303,118.12752,249.43034,610.2356,0.0,528.344,814.98584,410.26642,135.94223,0.0,333.2599,0.2236355184758133,0.635116358314127,4.07029321034235,3.47572276319205,23.500071736927573,36.0
81.0,232.0,1917.7142,570.92926,1889.1973,1870.1788,1198.1766,2167.0027,289.5118,517.65924,267.0486,137.59999,305.78937,175.54181,193.41942,580.7415,0.0,477.5666,749.65936,510.38617,94.03039,0.0,413.08176,0.1719732407826568,0.6080423197535064,3.2084681633497087,3.5673255872441025,23.25002789426406,46.2
82.0,263.0,1578.0089,594.11536,1792.5068,1530.2909,450.34476,2024.0962,554.0273,588.33014,0.0,334.36606,209.41306,0.0,245.97362,665.477,3.7484453,435.1303,1048.0302,365.62036,572.01385,0.0,0.0,0.231424871740235,0.5450561414915926,1.979183399170614,3.204838630366012,16.79133795040491,44.0
82.0,261.0,1505.9011,606.38666,1818.0048,1216.7068,377.5486,2033.4023,392.4226,583.08307,0.0,278.9312,189.60095,0.0,302.88654,641.18066,0.0,430.14087,975.06305,156.02498,563.68774,0.0,0.0,0.22758937205986,0.5354383878362298,2.779950499106689,2.824829123571932,19.225903265321925,59.6
82.0,260.0,1473.1067,596.10693,1903.8638,1088.3444,394.79425,2090.1494,351.14273,642.72675,0.0,256.3108,196.93842,0.0,391.27612,622.2039,0.0,430.36252,827.91144,101.37261,643.50836,0.0,0.0,0.1990972222222222,0.5286115433118929,2.7872222222222223,1.9965972222222224,20.25889110767489,60.900000000000006
82.0,262.0,1568.018,607.8658,1882.6332,1446.0613,484.1499,2019.1149,492.752,631.77484,0.0,327.04907,189.9345,0.0,288.4528,654.7901,3.087311,436.83017,1049.8076,292.18246,577.70337,0.0,0.0,0.2246032778355879,0.5463841638881126,2.02159209157128,2.9112252861602497,17.900511231955583,52.400000000000006
82.0,259.0,1460.8448,603.18274,2063.4648,1168.3811,395.33658,2103.1995,461.69788,689.54285,0.0,191.30557,202.25583,0.0,406.64993,624.0316,3.3711061,462.52353,871.99426,167.89468,680.04156,0.0,0.0,0.2085625092909172,0.5200895311363963,1.8771262927647645,3.310072416063199,21.147552545467157,54.6
84.0,268.0,1472.6708,975.10913,1317.1858,1708.2543,862.13885,1926.0929,1260.5114,621.9913,215.71385,595.5457,195.72612,0.0,250.58226,501.12564,344.7109,189.04051,663.7122,1457.4697,0.0,0.0,80.99746,0.411973730668738,0.4250919238872231,3.1300727349763435,2.993760327660476,27.81446221254871,21.40000000000001
84.0,270.0,1628.0201,941.1368,1406.4155,1670.302,760.88824,1078.1438,1292.053,620.84283,6.417341,523.08203,197.74707,0.0,133.74759,491.05212,423.7137,219.00882,553.7131,1387.3241,0.0,0.0,0.0,0.3630442199729118,0.4114342861167496,3.414036248591309,3.838122021070915,28.17219705478464,15.0
84.0,269.0,1540.9772,965.9961,1464.2935,1667.638,843.0643,1681.8739,1290.0815,584.08685,135.26534,541.8957,204.06679,0.0,184.74042,469.81357,376.15244,189.81839,674.6357,1429.7179,0.0,0.0,37.695522,0.3770122310563373,0.4456396128860725,2.8399623659805004,3.536160709670082,28.24810941163113,23.0
84.0,245.0,1359.2229,1248.4678,1064.4741,1243.126,873.0043,2053.8647,77.43452,305.53912,198.55618,371.85648,332.9399,0.0,0.0,580.601,520.1281,274.23996,1038.1696,394.55743,0.0,565.2326,105.45955,0.3156505320053335,0.5329614804175684,5.012077878302475,4.165218454783276,31.98944895869123,31.0
84.0,246.0,1387.8618,1235.7904,1010.2779,1111.8972,805.2362,1955.1892,78.15117,258.85587,134.66177,332.61383,298.3576,0.0,0.0,587.9315,469.65448,306.64746,1062.1497,330.83688,0.0,391.91946,261.31583,0.2930971767536864,0.5642626326727869,4.931256661299472,4.042556005789448,30.105605129970925,29.6
85.0,243.0,153.71193,0.0,1076.9604,793.53674,152.8599,782.27216,158.3335,513.9299,178.28185,173.55685,110.629524,0.0,45.62925,163.7826,54.65203,538.75757,568.1974,107.95423,166.47855,27.229813,0.0,0.1220165639669652,0.5796478094406167,2.2269333364395627,2.427564677515172,18.06172989458225,39.2
85.0,244.0,139.27151,0.0,1094.1598,900.1829,237.28622,773.0951,104.47966,547.7051,163.82231,194.41025,129.01717,0.0,48.95007,145.0635,62.105087,543.3906,477.31424,134.41748,145.0809,35.35942,0.0,0.1150544192156126,0.5580250765843296,2.321542503283918,2.102458247325952,18.17693209104224,23.1
85.0,242.0,167.97626,0.0,1174.0511,828.95135,154.81845,789.3718,154.53255,522.43024,184.28242,145.79514,102.40944,0.0,54.127384,150.69788,66.04147,544.5608,627.4478,108.23414,177.1113,14.914423,0.0,0.1407817790089258,0.6087621074832692,3.638362573099416,2.597180670975685,17.829595553164893,35.400000000000006
85.0,241.0,156.49577,0.0,1252.2631,874.4063,204.42062,805.577,256.301,515.62195,157.75964,176.22948,105.527626,0.0,23.12156,154.54564,78.6075,532.76794,637.33124,138.13615,171.99355,19.322886,0.0,0.1378034263236892,0.608654815414424,3.215827338129496,2.623259665648776,17.44443868529643,27.0
85.0,240.0,164.01454,0.0,1187.8392,806.72644,259.8814,944.6495,254.38156,515.512,186.35191,194.32906,109.15764,0.0,23.664055,174.80037,81.56343,496.73352,665.9632,246.26785,174.02032,48.57328,0.0,0.11102294921875,0.5714679690118432,3.29779052734375,2.625,18.009867595229455,23.0
86.0,218.0,1168.56,380.90817,2079.1409,1361.7977,419.54236,2384.7942,452.08582,664.7296,0.0,104.88658,265.4528,648.6284,426.4242,678.9824,0.0,540.73065,703.51135,348.98776,670.55786,0.0,0.0,0.3518298322103316,0.4985423574649201,2.618575769586472,3.8322103316158014,24.26499342282709,59.3
86.0,219.0,1062.215,424.36243,2153.4873,1266.9421,420.01184,2380.6526,437.3293,639.8927,0.0,63.501896,264.16647,761.52094,352.1102,671.0864,0.0,467.01373,829.26965,346.0461,631.5577,0.0,0.0,0.3757373365375612,0.3946541380678268,3.523922474329765,4.135326612777379,20.402502862747973,54.0
86.0,212.0,1381.9496,225.60085,1920.7915,1476.829,35.30773,2126.3958,552.1069,394.96844,0.0,327.33392,366.88464,335.5507,37.988216,662.6195,0.0,627.8471,507.02588,315.0856,581.72156,0.0,0.0,0.3215811965811966,0.3729367574551611,2.6467784352399737,2.60733070348455,25.51634182318694,64.5
86.0,213.0,1368.825,220.1365,1891.5548,1463.7378,0.0,2101.6326,460.06888,369.10886,0.0,351.09088,354.44812,276.75336,8.752054,655.1046,0.0,648.726,598.7965,259.15213,288.39792,0.0,0.0,0.3010211857948483,0.3342332044917372,2.505105928974241,2.7407407407407405,26.40236750794051,62.2
86.0,217.0,1242.243,335.7138,2082.1282,1411.2826,446.28488,2278.1145,362.14075,554.17426,0.0,128.67763,360.47086,552.6323,314.37463,683.85175,96.083824,638.6122,708.6698,282.951,673.18744,0.0,0.0,0.3060830665321696,0.3982441943440162,2.6147975965966403,2.7119863163896323,26.790012661615524,60.0
87.0,383.0,1276.675,413.3635,518.5559,1549.0524,1026.5558,1089.7324,277.08417,574.94385,0.0,855.97687,300.4017,243.98692,150.53445,461.475,101.1911,464.63354,73.44838,1186.3507,2.5426836,260.38687,441.6923,0.2511109626115139,0.4890086917156731,5.044004143138761,3.958802499248221,18.68764964943017,33.0
87.0,382.0,1325.7582,429.78134,592.18884,1633.8939,872.8138,1065.3612,346.53992,524.5332,0.0,834.1514,297.32303,213.21942,144.81041,459.84232,95.14604,453.62708,83.32252,1240.3759,7.057883,244.86983,364.7788,0.2509092700388338,0.4841801765398815,5.023062208027849,4.55850116173102,18.66350769223368,30.0
87.0,381.0,1321.6124,458.75232,586.25323,1692.2285,800.9061,1034.975,369.2295,449.9938,0.0,782.4628,287.99695,166.29384,106.46184,456.4922,90.42455,448.54733,78.334984,1324.5706,26.97222,216.77771,337.72128,0.2589068415359653,0.4876478804203155,5.267002433747972,4.171004597079502,18.746915527700796,33.0
87.0,379.0,1285.3375,463.01212,572.1024,1664.7295,762.65216,1189.7454,389.27087,456.76022,0.0,737.00714,285.33313,225.80289,102.12213,443.63544,91.45724,453.86606,112.49593,1368.8212,104.91738,151.24806,278.32095,0.2973578230268358,0.4973114550666246,3.673943317399978,5.007188829086529,19.10545730756772,27.5
87.0,380.0,1304.5831,454.29697,583.6208,1713.861,685.8872,1146.3827,358.65787,444.0716,0.0,725.7263,282.35663,195.77255,107.30013,456.25763,94.741554,456.08337,115.41998,1382.2687,51.036022,183.56386,288.75443,0.2734083044982699,0.5003432881451392,4.075743944636678,4.654636678200692,18.899739128243805,29.0
88.0,220.0,1550.2687,705.41455,1495.501,1918.3234,932.5671,1707.418,1006.02405,735.5938,253.39134,0.0,81.55656,0.0,0.0,654.51355,0.0,901.8728,823.3912,426.6894,0.0,0.0,37.475727,0.0661478922022058,0.5924383276359986,1.2225351645297635,1.6868936166682569,25.49708612978013,59.0
88.0,221.0,1553.4043,705.5918,1450.5685,1866.0249,1012.6684,1627.1313,867.8052,785.99225,405.89655,0.0,69.06222,11.603377,0.0,663.8762,0.0,938.6302,797.9901,445.3337,39.197056,0.0,142.20221,0.0687235996326905,0.5868028747507948,1.1454178145087237,1.8289399040914196,25.35028954697577,59.0
88.0,219.0,1593.0299,735.9089,1672.8483,1752.635,897.32684,1850.1831,1246.0492,718.5387,3.2674341,0.0,78.88759,0.0,0.0,643.2562,0.0,879.3584,849.83594,468.75504,0.0,0.0,34.330177,0.0684858694580541,0.5538817820157251,1.2930313902498618,1.205148978305878,25.47917818899943,55.60000000000001
88.0,218.0,1599.5145,777.9886,1692.4906,1582.0896,840.7816,1804.5757,1466.2245,657.44995,0.0,0.0,74.419876,0.0,0.0,647.309,0.0,837.79755,791.4342,383.10376,22.849155,0.0,0.0,0.0889259116863884,0.5356660026276351,1.3598853242580011,2.041778803024478,25.83990409119124,59.0
88.0,217.0,1630.6102,796.94055,1645.1316,1647.3713,761.3622,1634.7218,1466.4382,593.8118,0.0,0.0,83.496124,0.0,0.0,686.0954,0.0,818.97925,770.60114,356.66595,0.0,0.0,9.481867,0.1268993235957259,0.5605584432728979,1.5006126850308792,1.9131457700225467,26.61853139930875,64.30000000000001
89.0,250.0,1452.9164,448.83752,1611.4158,1287.8091,656.258,1097.8213,359.12994,625.2888,723.6988,0.0,337.87924,0.0,1002.28906,519.03674,159.18033,249.82751,553.3125,0.0,408.4456,525.55597,250.87405,0.0985793958466838,0.6694466270530024,1.8270022650990745,1.0770197133412434,25.60382021230916,61.0
89.0,251.0,1389.897,447.78558,1470.4316,1280.9843,503.1483,1155.581,424.29398,714.07947,815.0129,0.0,399.31177,0.0,933.33356,519.9475,145.38069,386.66357,419.67908,7.530631,411.98996,586.9028,253.8248,0.1254081216202428,0.6334118789418056,1.88327721661055,2.42653810835629,25.11886566518908,54.5
89.0,252.0,1271.2909,379.16513,1347.8744,1441.6852,627.49744,1199.9729,481.89404,763.43396,805.46545,0.0,450.49683,94.95692,1086.9692,479.62695,118.31105,455.63666,329.74017,33.63049,296.74612,659.32947,215.28699,0.1887887986503211,0.5917484747185103,3.040607355503697,2.9394306965746977,25.477689787440777,53.2
89.0,253.0,1255.6422,344.5447,1133.1777,1527.8037,878.2457,1316.7439,470.5653,815.6002,831.7178,0.0,398.28024,241.53969,1304.8258,492.76593,85.95445,521.7709,296.20242,47.4709,98.37566,659.87665,141.68594,0.1716534027140088,0.6687913045435206,2.534945413733293,3.431027446178961,25.29878367180112,60.5
89.0,249.0,1438.614,432.50986,1663.6366,1242.962,666.3296,1071.824,291.25024,536.3492,760.22595,0.0,266.58566,0.0,1017.15607,531.19495,73.88098,161.53358,595.2527,0.0,453.9733,505.17548,132.89252,0.1026007110663195,0.6689479788078008,1.9689818314156935,1.565885613504661,26.51489374511005,65.0
90.0,250.0,1973.7899,486.15735,1305.9799,1807.2211,828.81116,1516.7,959.78284,357.96545,83.59211,808.1081,208.61673,0.0,122.0395,833.14966,36.44815,548.8646,100.87071,475.0193,0.0,710.9387,552.8269,0.2672132842628512,0.5902477035322131,5.4490102289743065,4.519525430739006,35.37992952627241,51.0
90.0,248.0,1982.3214,401.26807,1419.5597,1672.483,625.36224,1465.1144,789.0433,448.00677,82.48163,450.92026,213.77734,0.0,76.162285,835.54004,40.282726,502.81638,142.48431,414.82465,39.02531,765.00385,86.79062,0.3308658599853515,0.6228579276984738,5.778499603271484,5.073268890380859,35.33850285863009,48.0
90.0,249.0,1961.4938,503.94452,1412.8005,1670.273,691.6706,1495.8889,853.6004,432.34982,133.2061,647.2304,223.65443,0.0,96.58408,822.48444,38.12411,513.03394,143.909,424.63315,0.0,725.48737,389.72507,0.26331543104652,0.6170613730324096,5.891388628314976,4.844548111732011,35.5135046010688,46.2
90.0,247.0,1966.8242,404.54874,1360.2131,1740.0049,635.0317,1430.1112,813.16156,459.87976,11.513238,387.52243,188.26633,0.0,65.24777,846.79126,40.69568,525.4042,96.87232,434.85547,89.49642,827.93353,1.9959211,0.3352197800008764,0.5744309978205655,5.351317325428982,5.092541463978231,35.072416092252595,51.0
90.0,246.0,1989.2687,449.03787,1275.7251,1751.0615,462.80627,1444.5369,858.13226,523.42285,0.0,352.88138,152.973,124.72285,53.45967,841.3156,40.0704,461.77744,74.507835,408.49777,102.601105,870.8031,11.089851,0.3440538980705366,0.5351338315983785,5.849883218681546,4.602528800103084,34.333016310136244,55.0
91.0,162.0,1681.9948,602.6492,1496.4492,886.966,1211.5475,2008.9788,1062.8112,597.43854,0.0,386.79233,212.04562,174.70299,452.56906,605.4764,244.6886,207.8463,154.33199,237.73439,0.0,891.9472,0.0,0.1462743322770484,0.6684336398203987,3.0311634223630604,2.5289271163422367,30.11847180126094,51.0
91.0,161.0,1332.097,562.6121,1568.7708,979.7781,1226.1665,2050.2625,1135.3016,448.6493,0.0,334.8516,194.9604,101.14155,322.37796,645.03314,220.32426,140.46887,188.75491,211.76263,0.0,847.6376,0.0,0.125625,0.684452862909185,2.49984375,2.9699826388888884,30.077872971232296,49.80000000000001
91.0,160.0,1381.1509,647.08154,1492.3927,884.05743,1267.089,1986.0026,968.50665,490.70142,0.0,326.24048,196.17009,53.013863,201.01411,615.3686,176.17155,135.3062,204.99251,192.45656,0.0,889.2862,0.0,0.1095809712451335,0.6938820191838797,2.064783826241377,2.250922068164743,30.12213208814011,47.3
91.0,159.0,1396.8862,665.94617,1447.2479,936.1423,1082.1556,1882.9751,898.14233,452.707,0.0,373.87183,232.05124,28.022833,193.63045,582.5291,249.54445,248.93132,119.69751,142.67015,0.0,841.4076,0.0,0.1186209943157486,0.6777764490367313,2.2988626989600656,2.438295896610636,29.9393755943926,48.0
91.0,158.0,1428.1385,724.1965,1422.5575,1055.2046,1061.5436,1847.0037,945.06305,570.28156,0.0,336.5023,263.7157,78.753456,243.37723,559.633,241.07939,271.58804,56.90134,241.51245,0.0,793.7745,0.0,0.1350991352956589,0.670970908415065,2.597715957725565,2.704581186129793,28.957209732747,42.7
92.0,198.0,1784.5835,124.4521,1589.1705,1085.7335,316.70157,3022.8955,615.5457,473.5698,0.0,0.0,182.76395,0.0,366.89636,584.5383,0.0,829.55286,428.78867,348.71347,1049.2324,0.0,0.0,0.1715926566705113,0.6245883868590018,4.38031045751634,3.91875720876586,23.0581228237579,63.0
